3.162278e+00 2.000000e+02 3.930970e+02 -1.776506e+03
5.623413e+00 2.000000e+02 1.569022e+03 -1.665633e+03
1.000000e+01 2.000000e+02 5.575481e+03 -1.432534e+03
1.778279e+01 2.000000e+02 1.797251e+04 -9.881350e+02
3.162278e+01 2.000000e+02 5.497804e+04 -2.111150e+02
5.623413e+01 2.000000e+02 1.622659e+05 1.098149e+03
1.000000e+02 2.000000e+02 4.658967e+05 3.237280e+03
1.778279e+02 2.000000e+02 1.311722e+06 6.651959e+03
3.162278e+02 2.000000e+02 3.633901e+06 1.201073e+04
5.623413e+02 2.000000e+02 9.942060e+06 2.030029e+04
1.000000e+03 2.000000e+02 2.694169e+07 3.297442e+04
1.000000e-10 3.000000e+02 6.231798e-11 -1.842133e+03
2.000000e-10 3.000000e+02 1.246360e-10 -1.842133e+03
3.000000e-10 3.000000e+02 1.869539e-10 -1.842133e+03
4.000000e-10 3.000000e+02 2.492719e-10 -1.842133e+03
5.000000e-10 3.000000e+02 3.115899e-10 -1.842133e+03
6.000000e-10 3.000000e+02 3.739079e-10 -1.842133e+03
7.000000e-10 3.000000e+02 4.362259e-10 -1.842133e+03
8.000000e-10 3.000000e+02 4.985439e-10 -1.842133e+03
9.000000e-10 3.000000e+02 5.608618e-10 -1.842133e+03
1.000000e-09 3.000000e+02 6.231798e-10 -1.842133e+03
2.000000e-09 3.000000e+02 1.246360e-09 -1.842133e+03
3.000000e-09 3.000000e+02 1.869539e-09 -1.842133e+03
4.000000e-09 3.000000e+02 2.492719e-09 -1.842133e+03
5.000000e-09 3.000000e+02 3.115899e-09 -1.842133e+03
6.000000e-09 3.000000e+02 3.739079e-09 -1.842133e+03
7.000000e-09 3.000000e+02 4.362259e-09 -1.842133e+03
8.000000e-09 3.000000e+02 4.985439e-09 -1.842133e+03
9.000000e-09 3.000000e+02 5.608619e-09 -1.842133e+03
1.000000e-08 3.000000e+02 6.231798e-09 -1.842133e+03
2.000000e-08 3.000000e+02 1.246360e-08 -1.842133e+03
