# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
5.00000000e+21 2752.40000000 2.5920081553e-16
5.00000000e+21 2753.20000000 2.6101572157e-16
5.00000000e+21 2754.00000000 2.6238523576e-16
5.00000000e+21 2754.80000000 2.6422243889e-16
5.00000000e+21 2755.40000000 2.6607250598e-16
5.00000000e+21 2756.20000000 2.6793552711e-16
5.00000000e+21 2757.00000000 2.7028265839e-16
5.00000000e+21 2757.80000000 2.7217515872e-16
5.00000000e+21 2758.40000000 2.7408091020e-16
5.00000000e+21 2759.20000000 2.7648187540e-16
5.00000000e+21 2760.00000000 2.7841778221e-16
5.00000000e+21 2760.80000000 2.8085673867e-16
5.00000000e+21 2761.60000000 2.8282327797e-16
5.00000000e+21 2762.40000000 2.8530082684e-16
5.00000000e+21 2763.00000000 2.8780007918e-16
5.00000000e+21 2763.80000000 2.8981523527e-16
5.00000000e+21 2764.60000000 2.9235403410e-16
5.00000000e+21 2765.40000000 2.9440107666e-16
5.00000000e+21 2766.20000000 2.9698004774e-16
5.00000000e+21 2767.00000000 2.9905948133e-16
5.00000000e+21 2767.60000000 3.0115347496e-16
5.00000000e+21 2768.40000000 3.0326213059e-16
5.00000000e+21 2769.20000000 3.0538555088e-16
5.00000000e+21 2770.00000000 3.0752383922e-16
5.00000000e+21 2770.80000000 3.0967709969e-16
5.00000000e+21 2771.40000000 3.1184543715e-16
5.00000000e+21 2772.20000000 3.1402895716e-16
5.00000000e+21 2773.00000000 3.1567662463e-16
5.00000000e+21 2773.80000000 3.1788697034e-16
5.00000000e+21 2774.60000000 3.1955488029e-16
5.00000000e+21 2775.40000000 3.2179238128e-16
5.00000000e+21 2776.20000000 3.2348078239e-16
5.00000000e+21 2776.80000000 3.2574577227e-16
5.00000000e+21 2777.60000000 3.2802662145e-16
5.00000000e+21 2778.40000000 3.3032344098e-16
5.00000000e+21 2779.20000000 3.3263634268e-16
5.00000000e+21 2780.00000000 3.3496543916e-16
5.00000000e+21 2780.80000000 3.3731084381e-16
5.00000000e+21 2781.60000000 3.4026570702e-16
5.00000000e+21 2782.20000000 3.4264822377e-16
5.00000000e+21 2783.00000000 3.4564984275e-16
5.00000000e+21 2783.80000000 3.4867775609e-16
5.00000000e+21 2784.60000000 3.5234628511e-16
5.00000000e+21 2785.40000000 3.5543285969e-16
5.00000000e+21 2786.20000000 3.5917246092e-16
5.00000000e+21 2787.00000000 3.6295140745e-16
5.00000000e+21 2787.80000000 3.6677011326e-16
5.00000000e+21 2788.40000000 3.7062899667e-16
5.00000000e+21 2789.20000000 3.7518237152e-16
5.00000000e+21 2790.00000000 3.7912976248e-16
5.00000000e+21 2790.80000000 3.8378757377e-16
5.00000000e+21 2791.60000000 3.8782550229e-16
5.00000000e+21 2792.40000000 3.9259014538e-16
5.00000000e+21 2793.20000000 3.9741332466e-16
5.00000000e+21 2794.00000000 4.0159461323e-16
5.00000000e+21 2794.80000000 4.0652841719e-16
5.00000000e+21 2795.60000000 4.1152283557e-16
5.00000000e+21 2796.40000000 4.1585257396e-16
5.00000000e+21 2797.00000000 4.2096154458e-16
5.00000000e+21 2797.80000000 4.2539059007e-16
5.00000000e+21 2798.60000000 4.3061674030e-16
5.00000000e+21 2799.40000000 4.3514737062e-16
5.00000000e+21 2800.20000000 4.4049338810e-16
5.00000000e+21 2801.00000000 4.4590508425e-16
5.00000000e+21 2801.80000000 4.5059656719e-16
5.00000000e+21 2802.60000000 4.5613238629e-16
5.00000000e+21 2803.40000000 4.6173621588e-16
5.00000000e+21 2804.20000000 4.6740889150e-16
5.00000000e+21 2805.00000000 4.7315125896e-16
5.00000000e+21 2805.80000000 4.7980040040e-16
5.00000000e+21 2806.40000000 4.8569500416e-16
5.00000000e+21 2807.20000000 4.9252042145e-16
5.00000000e+21 2808.00000000 4.9944175555e-16
5.00000000e+21 2808.80000000 5.0646035439e-16
5.00000000e+21 2809.60000000 5.1447424246e-16
5.00000000e+21 2810.40000000 5.2170409114e-16
5.00000000e+21 2811.20000000 5.2995918586e-16
5.00000000e+21 2812.00000000 5.3834490364e-16
5.00000000e+21 2812.80000000 5.4686331137e-16
5.00000000e+21 2813.60000000 5.5551650867e-16
5.00000000e+21 2814.40000000 5.6529185408e-16
5.00000000e+21 2815.20000000 5.7423665224e-16
5.00000000e+21 2816.00000000 5.8434141337e-16
5.00000000e+21 2816.80000000 5.9358763895e-16
5.00000000e+21 2817.60000000 6.0403291666e-16
5.00000000e+21 2818.40000000 6.1466199844e-16
5.00000000e+21 2819.20000000 6.2547811867e-16
5.00000000e+21 2820.00000000 6.3648456864e-16
5.00000000e+21 2820.80000000 6.4881549348e-16
5.00000000e+21 2821.60000000 6.6023260793e-16
5.00000000e+21 2822.40000000 6.7302361507e-16
5.00000000e+21 2823.20000000 6.8726022842e-16
5.00000000e+21 2824.00000000 7.0179799191e-16
5.00000000e+21 2824.80000000 7.1664327584e-16
5.00000000e+21 2825.60000000 7.3308024302e-16
5.00000000e+21 2826.40000000 7.5120345336e-16
5.00000000e+21 2827.20000000 7.7111865919e-16
5.00000000e+21 2828.00000000 7.9156183841e-16
5.00000000e+21 2828.80000000 8.1396561796e-16
5.00000000e+21 2829.60000000 8.3992870595e-16
5.00000000e+21 2830.40000000 8.6671993940e-16
5.00000000e+21 2831.20000000 8.9592721129e-16
5.00000000e+21 2832.00000000 9.2935538168e-16
5.00000000e+21 2832.80000000 9.6403079914e-16
5.00000000e+21 2833.60000000 1.0034948581e-15
5.00000000e+21 2834.40000000 1.0463981657e-15
5.00000000e+21 2835.20000000 1.0949491213e-15
5.00000000e+21 2836.00000000 1.1457527521e-15
5.00000000e+21 2836.80000000 1.2031036110e-15
5.00000000e+21 2837.60000000 1.2633251775e-15
5.00000000e+21 2838.40000000 1.3311972882e-15
5.00000000e+21 2839.20000000 1.4051648347e-15
5.00000000e+21 2840.00000000 1.4832423641e-15
5.00000000e+21 2840.80000000 1.5683917366e-15
5.00000000e+21 2841.60000000 1.6584293295e-15
5.00000000e+21 2842.40000000 1.7505794185e-15
5.00000000e+21 2843.20000000 1.8478497974e-15
5.00000000e+21 2844.00000000 1.9471254774e-15
5.00000000e+21 2844.80000000 2.0410257545e-15
5.00000000e+21 2845.60000000 2.1320033305e-15
5.00000000e+21 2846.40000000 2.2115510546e-15
5.00000000e+21 2847.20000000 2.2741451564e-15
5.00000000e+21 2848.00000000 2.3182032756e-15
5.00000000e+21 2848.80000000 2.3385108753e-15
5.00000000e+21 2849.60000000 2.3303665747e-15
5.00000000e+21 2850.40000000 2.2900685622e-15
5.00000000e+21 2851.40000000 2.2270361809e-15
5.00000000e+21 2852.20000000 2.1357256057e-15
5.00000000e+21 2853.00000000 2.0268340041e-15
5.00000000e+21 2853.80000000 1.9067907230e-15
5.00000000e+21 2854.60000000 1.7782794100e-15
5.00000000e+21 2855.40000000 1.6497731926e-15
5.00000000e+21 2856.20000000 1.5225647033e-15
5.00000000e+21 2857.00000000 1.4027158262e-15
5.00000000e+21 2857.80000000 1.2878001901e-15
5.00000000e+21 2858.60000000 1.1843630466e-15
5.00000000e+21 2859.40000000 1.0892340575e-15
5.00000000e+21 2860.20000000 1.0052468648e-15
5.00000000e+21 2861.20000000 9.2773564342e-16
5.00000000e+21 2862.00000000 8.6069342406e-16
5.00000000e+21 2862.80000000 7.9989006563e-16
5.00000000e+21 2863.60000000 7.4598015235e-16
5.00000000e+21 2864.40000000 6.9813497212e-16
5.00000000e+21 2865.20000000 6.5564184942e-16
5.00000000e+21 2866.00000000 6.1788704683e-16
5.00000000e+21 2866.80000000 5.8434141337e-16
5.00000000e+21 2867.60000000 5.5551650867e-16
5.00000000e+21 2868.40000000 5.2811350409e-16
5.00000000e+21 2869.40000000 5.0469651169e-16
5.00000000e+21 2870.20000000 4.8315992935e-16
5.00000000e+21 2871.00000000 4.6334991844e-16
5.00000000e+21 2871.80000000 4.4590508425e-16
5.00000000e+21 2872.60000000 4.2911703714e-16
5.00000000e+21 2873.40000000 4.1440428977e-16
5.00000000e+21 2874.20000000 4.0089468920e-16
5.00000000e+21 2875.00000000 3.8782550229e-16
5.00000000e+21 2876.00000000 3.7649358068e-16
5.00000000e+21 2876.80000000 3.6549276790e-16
5.00000000e+21 2877.60000000 3.5481338923e-16
5.00000000e+21 2878.40000000 3.4504742274e-16
5.00000000e+21 2879.20000000 3.3613609584e-16
5.00000000e+21 2880.00000000 3.2745491629e-16
5.00000000e+21 2880.80000000 3.1955488029e-16
5.00000000e+21 2881.80000000 3.1184543715e-16
5.00000000e+21 2882.60000000 3.0432198871e-16
5.00000000e+21 2883.40000000 2.9698004774e-16
5.00000000e+21 2884.20000000 2.9032122513e-16
5.00000000e+21 2885.00000000 2.8331706054e-16
5.00000000e+21 2885.80000000 2.7696458648e-16
5.00000000e+21 2886.80000000 2.7122725793e-16
5.00000000e+21 2887.60000000 2.6514585882e-16
5.00000000e+21 2888.40000000 2.5965335552e-16
5.00000000e+21 2889.20000000 2.5383146396e-16
5.00000000e+21 2890.00000000 2.4857333864e-16
5.00000000e+21 2890.80000000 2.4342413552e-16
5.00000000e+21 2891.80000000 2.3879778990e-16
5.00000000e+21 2892.60000000 2.3385108753e-16
5.00000000e+21 2893.40000000 2.2940668043e-16
5.00000000e+21 2894.20000000 2.2504674056e-16
5.00000000e+21 2895.00000000 2.2076966261e-16
5.00000000e+21 2896.00000000 2.1695198915e-16
5.00000000e+21 2896.80000000 2.1282875427e-16
5.00000000e+21 2897.60000000 2.0914839947e-16
5.00000000e+21 2898.40000000 2.0553168745e-16
5.00000000e+21 2899.20000000 2.0197751764e-16
5.00000000e+21 2900.20000000 1.9813887690e-16
5.00000000e+21 2901.00000000 1.9505249735e-16
5.00000000e+21 2901.80000000 1.9167953960e-16
5.00000000e+21 2902.60000000 1.8836490895e-16
5.00000000e+21 2903.40000000 1.8510759676e-16
5.00000000e+21 2904.40000000 1.8190661184e-16
5.00000000e+21 2905.20000000 1.7876098016e-16
5.00000000e+21 2906.00000000 1.7566974452e-16
5.00000000e+21 2906.80000000 1.7263196427e-16
5.00000000e+21 2907.60000000 1.6964671502e-16
5.00000000e+21 2908.60000000 1.6671308839e-16
5.00000000e+21 2909.40000000 1.6411622363e-16
5.00000000e+21 2910.20000000 1.6127823338e-16
5.00000000e+21 2911.00000000 1.5848931925e-16
5.00000000e+21 2912.00000000 1.5602055490e-16
5.00000000e+21 2912.80000000 1.5332255951e-16
5.00000000e+21 2913.60000000 1.5093427701e-16
5.00000000e+21 2914.40000000 1.4858319643e-16
5.00000000e+21 2915.40000000 1.4626873827e-16
5.00000000e+21 2916.20000000 1.4399033209e-16
5.00000000e+21 2917.00000000 1.4199489381e-16
5.00000000e+21 2917.80000000 1.3978306066e-16
5.00000000e+21 2918.80000000 1.3784592734e-16
5.00000000e+21 2919.60000000 1.3593563909e-16
5.00000000e+21 2920.40000000 1.3405182388e-16
5.00000000e+21 2921.20000000 1.3219411485e-16
5.00000000e+21 2922.20000000 1.3036215021e-16
5.00000000e+21 2923.00000000 1.2878001901e-16
5.00000000e+21 2923.80000000 1.2699536739e-16
5.00000000e+21 2924.80000000 1.2545409691e-16
5.00000000e+21 2925.60000000 1.2393153196e-16
5.00000000e+21 2926.40000000 1.2242744551e-16
5.00000000e+21 2927.20000000 1.2073082875e-16
5.00000000e+21 2928.20000000 1.1926558741e-16
5.00000000e+21 2929.00000000 1.1781812887e-16
5.00000000e+21 2929.80000000 1.1638823732e-16
5.00000000e+21 2930.80000000 1.1497569954e-16
5.00000000e+21 2931.60000000 1.1377860535e-16
5.00000000e+21 2932.40000000 1.1239773919e-16
5.00000000e+21 2933.20000000 1.1103363182e-16
5.00000000e+21 2934.20000000 1.0968607984e-16
5.00000000e+21 2935.00000000 1.0835488233e-16
5.00000000e+21 2935.80000000 1.0703984081e-16
5.00000000e+21 2936.80000000 1.0555646764e-16
5.00000000e+21 2937.60000000 1.0427538889e-16
5.00000000e+21 2938.40000000 1.0300985785e-16
5.00000000e+21 2939.40000000 1.0175968585e-16
5.00000000e+21 2940.20000000 1.0034948581e-16
5.00000000e+21 2941.00000000 9.9131601231e-17
5.00000000e+21 2942.00000000 9.7757821556e-17
5.00000000e+21 2942.80000000 9.6571390530e-17
5.00000000e+21 2943.60000000 9.5399358541e-17
5.00000000e+21 2944.60000000 9.4077300810e-17
5.00000000e+21 2945.40000000 9.2935538168e-17
5.00000000e+21 2946.20000000 9.1807632450e-17
5.00000000e+21 2947.20000000 9.0535349365e-17
5.00000000e+21 2948.00000000 8.9436573371e-17
5.00000000e+21 2948.80000000 8.8351132596e-17
5.00000000e+21 2949.80000000 8.7278865198e-17
5.00000000e+21 2950.60000000 8.6219611299e-17
5.00000000e+21 2951.40000000 8.5173212961e-17
5.00000000e+21 2952.40000000 8.4139514165e-17
5.00000000e+21 2953.20000000 8.3118360782e-17
5.00000000e+21 2954.00000000 8.2109600556e-17
5.00000000e+21 2955.00000000 8.1254698814e-17
5.00000000e+21 2955.80000000 8.0268556792e-17
5.00000000e+21 2956.60000000 7.9294383015e-17
5.00000000e+21 2957.60000000 7.8468792515e-17
5.00000000e+21 2958.40000000 7.7516461452e-17
5.00000000e+21 2959.40000000 7.6575688290e-17
5.00000000e+21 2960.20000000 7.5778404064e-17
5.00000000e+21 2961.00000000 7.4989420933e-17
5.00000000e+21 2962.00000000 7.4079317023e-17
5.00000000e+21 2962.80000000 7.3308024302e-17
5.00000000e+21 2963.80000000 7.2544762061e-17
5.00000000e+21 2964.60000000 7.1789446689e-17
5.00000000e+21 2965.40000000 7.1041995446e-17
5.00000000e+21 2966.40000000 7.0425067632e-17
5.00000000e+21 2967.20000000 6.9691821914e-17
5.00000000e+21 2968.20000000 6.8966210541e-17
5.00000000e+21 2969.00000000 6.8248154027e-17
5.00000000e+21 2969.80000000 6.7655487897e-17
5.00000000e+21 2970.80000000 6.6951078253e-17
5.00000000e+21 2971.60000000 6.6254002722e-17
5.00000000e+21 2972.60000000 6.5564184942e-17
5.00000000e+21 2973.40000000 6.4881549348e-17
5.00000000e+21 2974.20000000 6.4206021161e-17
5.00000000e+21 2975.20000000 6.3537526381e-17
5.00000000e+21 2976.00000000 6.2766407595e-17
5.00000000e+21 2977.00000000 6.2112901661e-17
5.00000000e+21 2977.80000000 6.1466199844e-17
5.00000000e+21 2978.80000000 6.0826231302e-17
5.00000000e+21 2979.60000000 6.0192925930e-17
5.00000000e+21 2980.40000000 5.9566214353e-17
5.00000000e+21 2981.40000000 5.8946027918e-17
5.00000000e+21 2982.20000000 5.8434141337e-17
5.00000000e+21 2983.20000000 5.7825741724e-17
5.00000000e+21 2984.00000000 5.7323583695e-17
5.00000000e+21 2985.00000000 5.6825786400e-17
5.00000000e+21 2985.80000000 5.6430662834e-17
5.00000000e+21 2986.80000000 5.5940619652e-17
5.00000000e+21 2987.60000000 5.5454832000e-17
5.00000000e+21 2988.40000000 5.5069241015e-17
5.00000000e+21 2989.40000000 5.4591020404e-17
5.00000000e+21 2990.20000000 5.4211435711e-17
5.00000000e+21 2991.20000000 5.3740664271e-17
5.00000000e+21 2992.00000000 5.3366992312e-17
5.00000000e+21 2993.00000000 5.2903554008e-17
5.00000000e+21 2993.80000000 5.2444140196e-17
5.00000000e+21 2994.80000000 5.2079483286e-17
5.00000000e+21 2995.60000000 5.1627225694e-17
5.00000000e+21 2996.60000000 5.1178895502e-17
5.00000000e+21 2997.40000000 5.0646035439e-17
5.00000000e+21 2998.40000000 5.0206225891e-17
5.00000000e+21 2999.20000000 4.9683492986e-17
5.00000000e+21 3000.20000000 4.9252042145e-17
5.00000000e+21 3001.00000000 4.8739243929e-17
5.00000000e+21 3002.00000000 4.8315992935e-17
5.00000000e+21 3002.80000000 4.7812940597e-17
5.00000000e+21 3003.80000000 4.7397733609e-17
5.00000000e+21 3004.60000000 4.6904241925e-17
5.00000000e+21 3005.60000000 4.6496926066e-17
5.00000000e+21 3006.40000000 4.6093147333e-17
5.00000000e+21 3007.40000000 4.5692875009e-17
5.00000000e+21 3008.20000000 4.5296078645e-17
5.00000000e+21 3009.20000000 4.4981123952e-17
5.00000000e+21 3010.00000000 4.4590508425e-17
5.00000000e+21 3011.00000000 4.4280459734e-17
5.00000000e+21 3012.00000000 4.3972566887e-17
5.00000000e+21 3012.80000000 4.3666814894e-17
5.00000000e+21 3013.80000000 4.3287612811e-17
5.00000000e+21 3014.60000000 4.2986623471e-17
5.00000000e+21 3015.60000000 4.2687726983e-17
5.00000000e+21 3016.40000000 4.2317027288e-17
5.00000000e+21 3017.40000000 4.1949546744e-17
5.00000000e+21 3018.20000000 4.1657861304e-17
5.00000000e+21 3019.20000000 4.1224131533e-17
5.00000000e+21 3020.00000000 4.0866141683e-17
5.00000000e+21 3021.00000000 4.0511260611e-17
5.00000000e+21 3022.00000000 4.0089468920e-17
5.00000000e+21 3022.80000000 3.9672068804e-17
5.00000000e+21 3023.80000000 3.9327557047e-17
5.00000000e+21 3024.60000000 3.8918089739e-17
5.00000000e+21 3025.60000000 3.8512885689e-17
5.00000000e+21 3026.40000000 3.8178440264e-17
5.00000000e+21 3027.40000000 3.7780937233e-17
5.00000000e+21 3028.40000000 3.7452848039e-17
5.00000000e+21 3029.20000000 3.7127607968e-17
5.00000000e+21 3030.20000000 3.6741045903e-17
5.00000000e+21 3031.00000000 3.6421987112e-17
5.00000000e+21 3032.00000000 3.6105699025e-17
5.00000000e+21 3033.00000000 3.5792157579e-17
5.00000000e+21 3033.80000000 3.5481338923e-17
5.00000000e+21 3034.80000000 3.5173219413e-17
5.00000000e+21 3035.60000000 3.4867775609e-17
5.00000000e+21 3036.60000000 3.4564984275e-17
5.00000000e+21 3037.60000000 3.4324645500e-17
5.00000000e+21 3038.40000000 3.4026570702e-17
5.00000000e+21 3039.40000000 3.3731084381e-17
5.00000000e+21 3040.20000000 3.3496543916e-17
5.00000000e+21 3041.20000000 3.3205660341e-17
5.00000000e+21 3042.20000000 3.2974773278e-17
5.00000000e+21 3043.00000000 3.2745491629e-17
5.00000000e+21 3044.00000000 3.2517804231e-17
5.00000000e+21 3045.00000000 3.2291699999e-17
5.00000000e+21 3045.80000000 3.2067167926e-17
5.00000000e+21 3046.80000000 3.1788697034e-17
5.00000000e+21 3047.80000000 3.1567662463e-17
5.00000000e+21 3048.60000000 3.1348164799e-17
5.00000000e+21 3049.60000000 3.1075937722e-17
5.00000000e+21 3050.40000000 3.0806074661e-17
5.00000000e+21 3051.40000000 3.0538555088e-17
5.00000000e+21 3052.40000000 3.0273358652e-17
5.00000000e+21 3053.20000000 3.0010465178e-17
5.00000000e+21 3054.20000000 2.9749854668e-17
5.00000000e+21 3055.20000000 2.9440107666e-17
5.00000000e+21 3056.00000000 2.9184450134e-17
5.00000000e+21 3057.00000000 2.8931012728e-17
5.00000000e+21 3058.00000000 2.8629791275e-17
5.00000000e+21 3058.80000000 2.8381170520e-17
5.00000000e+21 3059.80000000 2.8134708785e-17
5.00000000e+21 3060.80000000 2.7890387320e-17
5.00000000e+21 3061.80000000 2.7648187540e-17
5.00000000e+21 3062.60000000 2.7408091020e-17
5.00000000e+21 3063.60000000 2.7217515872e-17
5.00000000e+21 3064.60000000 2.6981159299e-17
5.00000000e+21 3065.40000000 2.6793552711e-17
5.00000000e+21 3066.40000000 2.6607250598e-17
5.00000000e+21 3067.40000000 2.6422243889e-17
5.00000000e+21 3068.20000000 2.6238523576e-17
5.00000000e+21 3069.20000000 2.6101572157e-17
5.00000000e+21 3070.20000000 2.5920081553e-17
5.00000000e+21 3071.20000000 2.5784792235e-17
5.00000000e+21 3072.00000000 2.5605504280e-17
5.00000000e+21 3073.00000000 2.5471856891e-17
5.00000000e+21 3074.00000000 2.5338907072e-17
5.00000000e+21 3074.80000000 2.5162719465e-17
5.00000000e+21 3075.80000000 2.5031383182e-17
5.00000000e+21 3076.80000000 2.4857333864e-17
5.00000000e+21 3077.80000000 2.4727591535e-17
5.00000000e+21 3078.60000000 2.4555654554e-17
5.00000000e+21 3079.60000000 2.4427486834e-17
5.00000000e+21 3080.60000000 2.4257636554e-17
5.00000000e+21 3081.60000000 2.4088967285e-17
5.00000000e+21 3082.40000000 2.3921470815e-17
5.00000000e+21 3083.40000000 2.3713737057e-17
5.00000000e+21 3084.40000000 2.3548849653e-17
5.00000000e+21 3085.40000000 2.3385108753e-17
5.00000000e+21 3086.20000000 2.3182032756e-17
5.00000000e+21 3087.20000000 2.3020842423e-17
5.00000000e+21 3088.20000000 2.2860772885e-17
5.00000000e+21 3089.20000000 2.2662250215e-17
5.00000000e+21 3090.00000000 2.2504674056e-17
5.00000000e+21 3091.00000000 2.2348193564e-17
5.00000000e+21 3092.00000000 2.2192801118e-17
5.00000000e+21 3093.00000000 2.2038489153e-17
5.00000000e+21 3094.00000000 2.1885250158e-17
5.00000000e+21 3094.80000000 2.1771020557e-17
5.00000000e+21 3095.80000000 2.1619641336e-17
5.00000000e+21 3096.80000000 2.1506798075e-17
5.00000000e+21 3097.80000000 2.1357256057e-17
5.00000000e+21 3098.80000000 2.1245782310e-17
5.00000000e+21 3099.60000000 2.1098055199e-17
5.00000000e+21 3100.60000000 2.0987934346e-17
5.00000000e+21 3101.60000000 2.0878388266e-17
5.00000000e+21 3102.60000000 2.0733215735e-17
5.00000000e+21 3103.60000000 2.0624999153e-17
5.00000000e+21 3104.40000000 2.0481588499e-17
5.00000000e+21 3105.40000000 2.0374685280e-17
5.00000000e+21 3106.40000000 2.0268340041e-17
5.00000000e+21 3107.40000000 2.0127409324e-17
5.00000000e+21 3108.40000000 2.0022354737e-17
5.00000000e+21 3109.40000000 1.9883134416e-17
5.00000000e+21 3110.20000000 1.9779354816e-17
5.00000000e+21 3111.20000000 1.9676116891e-17
5.00000000e+21 3112.20000000 1.9573417815e-17
5.00000000e+21 3113.20000000 1.9471254774e-17
5.00000000e+21 3114.20000000 1.9369624971e-17
5.00000000e+21 3115.20000000 1.9268525623e-17
5.00000000e+21 3116.00000000 1.9167953960e-17
5.00000000e+21 3117.00000000 1.9067907230e-17
5.00000000e+21 3118.00000000 1.8968382691e-17
5.00000000e+21 3119.00000000 1.8869377618e-17
5.00000000e+21 3120.00000000 1.8770889300e-17
5.00000000e+21 3121.00000000 1.8672915040e-17
5.00000000e+21 3122.00000000 1.8575452154e-17
5.00000000e+21 3122.80000000 1.8446292501e-17
5.00000000e+21 3123.80000000 1.8318030925e-17
5.00000000e+21 3124.80000000 1.8222420350e-17
5.00000000e+21 3125.80000000 1.8064177076e-17
5.00000000e+21 3126.80000000 1.7938572443e-17
5.00000000e+21 3127.80000000 1.7813841169e-17
5.00000000e+21 3128.80000000 1.7659145992e-17
5.00000000e+21 3129.80000000 1.7536357638e-17
5.00000000e+21 3130.80000000 1.7384072124e-17
5.00000000e+21 3131.80000000 1.7233109056e-17
5.00000000e+21 3132.60000000 1.7083456949e-17
5.00000000e+21 3133.60000000 1.6964671502e-17
5.00000000e+21 3134.60000000 1.6817350504e-17
5.00000000e+21 3135.60000000 1.6700415360e-17
5.00000000e+21 3136.60000000 1.6584293295e-17
5.00000000e+21 3137.60000000 1.6468978655e-17
5.00000000e+21 3138.60000000 1.6354465826e-17
5.00000000e+21 3139.60000000 1.6240749232e-17
5.00000000e+21 3140.60000000 1.6155980984e-17
5.00000000e+21 3141.60000000 1.6071655183e-17
5.00000000e+21 3142.60000000 1.5987769518e-17
5.00000000e+21 3143.60000000 1.5904321693e-17
5.00000000e+21 3144.40000000 1.5848931925e-17
5.00000000e+21 3145.40000000 1.5793735061e-17
5.00000000e+21 3146.40000000 1.5738730432e-17
5.00000000e+21 3147.40000000 1.5683917366e-17
5.00000000e+21 3148.40000000 1.5629295197e-17
5.00000000e+21 3149.40000000 1.5602055490e-17
5.00000000e+21 3150.40000000 1.5547718420e-17
5.00000000e+21 3151.40000000 1.5493570589e-17
5.00000000e+21 3152.40000000 1.5466567433e-17
5.00000000e+21 3153.40000000 1.5412702225e-17
5.00000000e+21 3154.40000000 1.5359024613e-17
5.00000000e+21 3155.40000000 1.5305533944e-17
5.00000000e+21 3156.40000000 1.5252229565e-17
5.00000000e+21 3157.40000000 1.5199110830e-17
5.00000000e+21 3158.40000000 1.5146177090e-17
5.00000000e+21 3159.40000000 1.5067121938e-17
5.00000000e+21 3160.40000000 1.4988479414e-17
5.00000000e+21 3161.40000000 1.4910247362e-17
5.00000000e+21 3162.40000000 1.4832423641e-17
5.00000000e+21 3163.40000000 1.4755006119e-17
5.00000000e+21 3164.40000000 1.4652410959e-17
5.00000000e+21 3165.40000000 1.4575933010e-17
5.00000000e+21 3166.40000000 1.4474582989e-17
5.00000000e+21 3167.40000000 1.4373937680e-17
5.00000000e+21 3168.40000000 1.4273992182e-17
5.00000000e+21 3169.40000000 1.4174741629e-17
5.00000000e+21 3170.40000000 1.4076181190e-17
5.00000000e+21 3171.40000000 1.3978306066e-17
5.00000000e+21 3172.40000000 1.3881111491e-17
5.00000000e+21 3173.40000000 1.3808659323e-17
5.00000000e+21 3174.40000000 1.3712644343e-17
5.00000000e+21 3175.40000000 1.3641071486e-17
5.00000000e+21 3176.40000000 1.3546221786e-17
5.00000000e+21 3177.40000000 1.3475517567e-17
5.00000000e+21 3178.40000000 1.3405182388e-17
5.00000000e+21 3179.40000000 1.3335214322e-17
5.00000000e+21 3180.40000000 1.3265611452e-17
5.00000000e+21 3181.60000000 1.3219411485e-17
5.00000000e+21 3182.60000000 1.3150413046e-17
5.00000000e+21 3183.60000000 1.3081774743e-17
5.00000000e+21 3184.60000000 1.3036215021e-17
5.00000000e+21 3185.60000000 1.2990813969e-17
5.00000000e+21 3186.60000000 1.2923008690e-17
5.00000000e+21 3187.60000000 1.2878001901e-17
5.00000000e+21 3188.60000000 1.2810785442e-17
5.00000000e+21 3189.60000000 1.2766169491e-17
5.00000000e+21 3190.60000000 1.2721708923e-17
5.00000000e+21 3191.60000000 1.2655308232e-17
5.00000000e+21 3192.60000000 1.2611233759e-17
5.00000000e+21 3193.80000000 1.2545409691e-17
5.00000000e+21 3194.80000000 1.2479929190e-17
5.00000000e+21 3195.80000000 1.2414790463e-17
5.00000000e+21 3196.80000000 1.2349991727e-17
5.00000000e+21 3197.80000000 1.2285531206e-17
5.00000000e+21 3198.80000000 1.2221407135e-17
5.00000000e+21 3199.80000000 1.2157617759e-17
5.00000000e+21 3200.80000000 1.2094161330e-17
5.00000000e+21 3201.80000000 1.2031036110e-17
5.00000000e+21 3203.00000000 1.1947381379e-17
5.00000000e+21 3204.00000000 1.1885022274e-17
5.00000000e+21 3205.00000000 1.1802382813e-17
5.00000000e+21 3206.00000000 1.1720317964e-17
5.00000000e+21 3207.00000000 1.1659144012e-17
5.00000000e+21 3208.00000000 1.1578075137e-17
5.00000000e+21 3209.00000000 1.1497569954e-17
5.00000000e+21 3210.20000000 1.1437558630e-17
5.00000000e+21 3211.20000000 1.1358030493e-17
5.00000000e+21 3212.20000000 1.1279055334e-17
5.00000000e+21 3213.20000000 1.1220184543e-17
5.00000000e+21 3214.20000000 1.1142167861e-17
5.00000000e+21 3215.20000000 1.1064693647e-17
5.00000000e+21 3216.40000000 1.1006941713e-17
5.00000000e+21 3217.40000000 1.0930407760e-17
5.00000000e+21 3218.40000000 1.0873356727e-17
5.00000000e+21 3219.40000000 1.0797751623e-17
5.00000000e+21 3220.40000000 1.0741392987e-17
5.00000000e+21 3221.40000000 1.0685328513e-17
5.00000000e+21 3222.60000000 1.0611030815e-17
5.00000000e+21 3223.60000000 1.0555646764e-17
5.00000000e+21 3224.60000000 1.0500551789e-17
